headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
‘The Fallout’ Review: The Unexpected Effects of Trauma,2022-01-27,nyt://article/62043706-5bcf-54b8-aed7-c7273f168267,article,Review,Movies,['Movies'],6,358,Weekend
12 New Books We Recommend This Week,2022-01-27,nyt://article/db4cf72a-2d0e-5829-ad18-d90eecb46f97,article,List,Books,['Books and Literature'],19,1379,BookReview
Review: Opera Stars Take On an Omicron-Battered Vienna,2022-01-27,nyt://article/f47df5ef-c2dd-55cd-abf0-9fad574962cf,article,Review,Arts,"['Opera', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']",19,917,Weekend
"Writers Guild Nominations: ‘Don’t Look Up,’ ‘Licorice Pizza’ and More",2022-01-27,nyt://article/66deff87-7e60-50d1-b974-60510745dd42,article,News,Movies,"['Movies', 'Documentary Films and Programs']",,306,Culture
"Eric Adams Can Hire His Brother, but at Salary of $1, Not $210,000",2022-01-27,nyt://article/93d57097-aef1-5b78-ba3e-4c7c0a8dc7c2,article,News,New York,"['Conflicts of Interest', 'Nepotism', 'Police', 'Politics and Government']",13,857,Metro
Bribery Case Casts a Shadow Over Eric Adams’s Public Safety Chief,2022-01-27,nyt://article/71138965-86f4-515f-91ab-c981567413c7,article,News,New York,"['Ethics and Official Misconduct', 'Gifts to Public Officials', 'Politics and Government', 'Appointments and Executive Changes', 'Content Type: Personal Profile', 'Corruption (Institutional)', 'Conflicts of Interest']",1,2738,Metro
Take This Hot Flash and Shove It!,2022-01-27,nyt://article/8bb0a8af-5cc4-5101-be6b-2553e3e38ad7,article,News,Well,"['Menopause', 'Quarantine (Life and Culture)', 'Menstruation', 'Labor and Jobs', 'Workplace Environment', 'Age, Chronological']",,1393,Parenting
The Gap Year Between Mahomes and Burrow Is Closing,2022-01-27,nyt://article/f6af3872-0e46-5e76-9d6d-f2a9d0006b92,article,News,Sports,"['Football', 'Playoff Games']",12,852,Sports
"At the Exponential Festival, Case Studies in Category Busting",2022-01-27,nyt://article/36b865c1-c83b-54e5-9a6d-1ca563cd7715,article,News,Theater,"['Theater', 'Quarantine (Life and Culture)']",5,1027,Weekend
‘We’ve Been Through This Before’: Ukraine City Braces for Possible Russian Invasion,2022-01-27,nyt://video/9c1f79de-4260-586e-be13-f2968d71b905,multimedia,Video,World,"['Defense and Military Forces', 'War and Armed Conflicts', 'Politics and Government']",,0,
Johnson Vows to Release Full Report on Lockdown Parties,2022-01-27,nyt://article/fbd1b840-bb61-5b6d-9f0c-83eba8850df4,article,News,World,"['Politics and Government', 'Coronavirus (2019-nCoV)']",6,953,Foreign
Olympics Results,2022-01-27,nyt://interactive/1b4038c0-d5d3-50e7-8536-56a1a33910da,multimedia,Interactive Feature,Sports,['Olympic Games (2022)'],,0,Sports
‘A Taste of Hunger’ Review: A Relentless Pursuit of Perfection,2022-01-27,nyt://article/ac17004b-518c-5fa8-ba4c-46194947803b,article,Review,Movies,['Movies'],12,342,Weekend
It’s Time for an Honest Conversation About Affirmative Action,2022-01-27,nyt://article/9f832380-4069-5b29-8d18-0644d7563279,article,Op-Ed,Opinion,"['Colleges and Universities', 'Admissions Standards', 'Affirmative Action', 'Discrimination', 'Asian-Americans', 'Race and Ethnicity', 'Minorities', 'Suits and Litigation (Civil)', 'internal-sub-only-nl']",16,1826,OpEd
"Stepping Down From the Supreme Court, a Justice Remains a Juror",2022-01-27,nyt://article/5b0c319e-0dbb-590f-94d1-d43aca3ee3a9,article,News,Arts,"['ARCHITECTURE', 'Pritzker Prize']",,326,Culture
Questions of Power and Process After Harassment Claim at FIFA,2022-01-27,nyt://article/bd96ba0d-20d2-5d77-a13c-0edbe16438a4,article,News,Sports,"['Soccer', 'Sexual Harassment']",7,2195,Sports
"India Schools Stay Closed, and Hopes Fade for a Lost Generation",2022-01-27,nyt://article/1dccbb0f-a144-58a0-951b-80c5e45321fd,article,News,World,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Quarantines', 'Education (K-12)', 'E-Learning', 'Children and Childhood', 'Rural Areas', 'Poverty']",1,1358,Foreign
8 Lunar New Year Recipes for Good Times Ahead,2022-01-27,nyt://article/1a431ce5-b758-5351-9719-55d593432ed4,article,News,Food,"['Lunar New Year', 'Cooking and Cookbooks', 'Noodles', 'Recipes', 'Seafood']",,640,Dining
Cardona Urges Schools to Invest in Extra Tutoring,2022-01-27,nyt://video/33a41de7-6cc7-5279-a337-e76414303c15,multimedia,Video,U.S.,"['Education (K-12)', 'Mental Health and Disorders', 'Tutors and Tutoring', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)']",,0,
"Marcel Breuer House Demolished on Long Island, Angering Preservationists",2022-01-27,nyt://article/242e321a-6134-5bac-be8b-871dd6035a19,article,News,Arts,"['ARCHITECTURE', 'Historic Buildings and Sites', 'Real Estate and Housing (Residential)', 'Demolition']",6,877,Culture
Film Club: ‘Think About the Beautiful Future Ahead’,2022-01-27,nyt://article/3b96dd8e-6020-5635-80aa-ed6e0e09e42a,article,News,The Learning Network,[],,612,Learning
Lauren Smith-Fields Was Found Dead. Her Family Had to Beg for Answers.,2022-01-27,nyt://article/848a9138-e12e-5129-9868-29db682aef33,article,News,New York,"['Deaths (Fatalities)', 'Drug Abuse and Traffic', 'Fentanyl', 'Online Dating', 'Black People', 'Blacks', 'Discrimination']",19,1648,Metro
"Johan Hultin, Who Found Frozen Clues to 1918 Virus, Dies at 97",2022-01-27,nyt://article/3c053fe0-c6a3-5e38-8119-2c456bc3ea74,article,Obituary (Obit),Health,"['Deaths (Obituaries)', 'Influenza Epidemic (1918-19)', 'Genetics and Heredity', 'Research', 'Viruses']",9,1370,Obits
How Much Watching Time Do You Have This Weekend?,2022-01-27,nyt://article/8ac4df07-fa6c-538a-abd2-5c133fb42e20,article,News,Arts,['Television'],2,375,Weekend
"Gunman Kills 5 at Ukraine Rocket Factory, Adding to Tensions",2022-01-27,nyt://article/13b16394-facf-5002-b259-839a1049a20f,article,News,World,"['Murders, Attempted Murders and Homicides', 'Factories and Manufacturing']",8,650,Foreign
Your Friday Briefing: Russia Voices Pessimism About U.S. Response,2022-01-27,nyt://article/0bbec5b5-2849-5c77-8cd4-47a07284274b,article,briefing,Briefing,[],,1314,NYTNow
"Edgar S. Cahn, Legal Reformer in Defense of the Poor, Dies at 86",2022-01-27,nyt://article/4f33d194-bd3e-56c5-9b37-ba704a404814,article,Obituary (Obit),U.S.,"['Deaths (Obituaries)', 'Legal Aid for the Poor (Civil)', 'Law Schools', 'Colleges and Universities', 'Poverty', 'Race and Ethnicity']",18,1229,Obits
F.C.C. revokes the ability of China Unicom to operate in the U.S.,2022-01-27,nyt://article/9d234402-4d2a-5d2f-9960-f4b8520f9765,article,News,Technology,"['Politics and Government', 'Defense and Military Forces', '5G (Wireless Communications)', 'United States Politics and Government', 'Computers and the Internet', 'Telephones and Telecommunications', 'Computer Security', 'Mobile Applications']",,382,Business
Directors Guild Nominations Focus on Veterans Like Jane Campion and Steven Spielberg,2022-01-27,nyt://article/fb3f3f83-8733-5674-9ce9-d7e641f5461c,article,News,Movies,"['Movies', 'Documentary Films and Programs', 'Television', 'Awards, Decorations and Honors']",,391,Culture
Growth Is Surging in Biden’s Economy. Why Don’t Voters Feel Better?,2022-01-27,nyt://article/5f1c4585-07b0-5aaa-82aa-628c3256f87a,article,News,Business Day,"['Polls and Public Opinion', 'Inflation (Economics)', 'Prices (Fares, Fees and Rates)', 'Consumer Confidence (Economic Indicator)', 'United States Economy', 'United States Politics and Government', 'Coronavirus (2019-nCoV)']",1,1295,Business
How to Clean Stainless Steel Pans,2022-01-27,nyt://interactive/8c793c54-d6bf-52ad-9eac-f253fa26729f,multimedia,Interactive Feature,Smarter Living,"['Cookware', 'Content Type: Service']",,0,Smarter Living
Apple’s profit jumps to $34.6 billion in holiday quarter despite supply issues.,2022-01-27,nyt://article/715ffd11-49a6-5f3b-90eb-0cde338bcf1d,article,News,Technology,"['Company Reports', 'Computers and the Internet', 'Mobile Applications', 'Wearable Computing', 'E-Commerce', 'Supply Chain']",1,802,Business
Coast Guard Ends Search After Finding Bodies of 5 Migrants From Capsized Boat,2022-01-27,nyt://article/62732d75-2ccf-59e5-98f9-79f3ef23bc81,article,News,U.S.,"['Maritime Accidents and Safety', 'Rescues', 'Drownings', 'Illegal Immigration', 'Smuggling', 'Human Trafficking']",16,501,Express
‘From Worst to Best’: Gleaming New La Guardia Terminal Opens,2022-01-27,nyt://article/b9af98c4-a068-5390-8195-a7d3162c490b,article,News,New York,"['Airports', 'Stations and Terminals (Passenger)', 'Politics and Government']",13,1005,Metro
Coronavirus Briefing: The Last Bad Variant?,2022-01-27,nyt://article/514c67f7-6e22-51ed-a74e-537d489d60a4,article,News,Briefing,[],,1092,NYTNow
"Stephen Breyer, G.D.P., Australian Open: Your Thursday Evening Briefing",2022-01-27,nyt://article/2803d2b8-7179-5705-ac33-8b6cb0e92f50,article,briefing,Briefing,[],,1241,NYTNow
Two former Deutsche Bank traders win their appeal in a Libor manipulation case.,2022-01-27,nyt://article/a2b67cd8-d00f-5499-9a6e-f0309731d8ee,article,News,Business Day,"['Banking and Financial Institutions', 'Libor (London Interbank Offered Rate)', 'Appeals Courts (US)']",,413,Business
"John Kerry, U.S. Climate Envoy, Tells Top Polluters ‘We Must All Move Faster’",2022-01-27,nyt://article/57a09d28-e389-5fd7-b50c-bba0e5bccd8d,article,News,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'United Nations Framework Convention on Climate Change', 'Coal']",18,612,Climate
New Justice Will Have Little Power to Thwart Supreme Court’s Rightward Lurch,2022-01-27,nyt://article/4ce197b5-8ec2-5c20-acd1-f91b1bc0121a,article,News,U.S.,"['Appointments and Executive Changes', 'United States Politics and Government']",16,1256,Washington
Are New Voting Bill Talks for Real or for Show?,2022-01-27,nyt://article/89cc2495-a7e8-505b-a822-e3fa7e67b08e,article,News,U.S.,"['United States Politics and Government', 'Voting Rights, Registration and Requirements', 'Voting Rights Act (1965)', 'Presidential Election of 2020']",18,1235,Washington
The Willful Naïveté of Stephen Breyer,2022-01-27,nyt://article/87ea7af6-878f-5fa2-a134-d95655bb405f,article,Op-Ed,Opinion,"['Content Type: Personal Profile', 'United States Politics and Government', 'Appointments and Executive Changes']",21,1236,OpEd
McConnell Warns Against ‘Radical’ Supreme Court Pick,2022-01-27,nyt://article/54d12c1f-0946-5781-8d27-741410460dd3,article,News,U.S.,"['Appointments and Executive Changes', 'United States Politics and Government', 'Black People', 'Blacks']",17,1134,Washington
"Death of Georgia Teen Found in Gym Mat Was ‘Weird Accident,’ Sheriff Says",2022-01-27,nyt://article/302b0d83-616b-5664-9376-eac5010062f6,article,News,U.S.,"['Autopsies', 'Asphyxiation, Choking, and Suffocation', 'Deaths (Fatalities)']",,969,Express
The New York Times Presents: 'Who Gets to Be an Influencer?',2022-01-27,nyt://video/d161cc79-2643-55d4-b2a8-a5a72f04e565,multimedia,Video,The New York Times Presents,"['Social Media', 'Race and Ethnicity']",,0,
The Man at the Center of Arizona’s Primary,2022-01-28,nyt://article/4438dce8-2449-5a46-a489-a7b97eaae73c,article,News,U.S.,"['United States Politics and Government', 'Elections, Senate']",,1407,Politics
Neil Young Says ‘No More’ to Spotify,2022-01-28,nyt://article/99ec045c-1802-5ee5-9cf7-88566bcd5100,article,Op-Ed,Opinion,"['Freedom of Speech and Expression', 'Social Media', 'internal-sub-only-nl']",,1495,OpEd
How Crypto Became the New Subprime,2022-01-28,nyt://article/56dc52cb-9d3e-583a-acad-5501a8562f37,article,Op-Ed,Opinion,"['Virtual Currency', 'Bitcoin (Currency)', 'Subprime Mortgage Crisis', 'United States Economy', 'Stocks and Bonds', 'Regulation and Deregulation of Industry']",21,863,OpEd
Rochelle Feinstein Makes Work That Is Purposefully Hard to Define,2022-01-28,nyt://article/c038d016-da4d-50ab-9125-07f9d9b5389e,article,News,T Magazine,"['Content Type: Personal Profile', 'Art']",3,2490,TStyle
What It Looks Like in Northeastern Syria,2022-01-28,nyt://interactive/8981705a-ee6b-54b3-8c0d-ab476ef1ce74,multimedia,Interactive Feature,World,"['War and Armed Conflicts', 'Kurds']",,0,World
Harris Seeks Ally in Honduras as She Revisits Central America,2022-01-28,nyt://article/086f1d90-1d7b-525b-b3a0-142286db9928,article,News,World,"['United States Politics and Government', 'United States International Relations']",9,1160,Foreign
How Long Can I Keep Wearing the Same Respirator Mask?,2022-01-28,nyt://article/faa719ec-e011-5e40-b78d-2fe39cae87aa,article,News,Well,"['Coronavirus Risks and Safety Concerns', 'Content Type: Service', 'Masks', 'Coronavirus (2019-nCoV)', 'Medical Devices']",,1725,Well
"Court Revokes Oil and Gas Leases, Citing Climate Change",2022-01-28,nyt://article/e35d40a9-3ddc-5914-b2dc-a4adb1988850,article,News,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Oil (Petroleum) and Gasoline', 'Offshore Drilling and Exploration', 'Federal Lands', 'Environment', 'United States Politics and Government', 'Decisions and Verdicts']",18,860,Climate
"Sarah Palin, who is unvaccinated, dined outdoors in New York City days after testing positive.",2022-01-28,nyt://article/f5fdc254-331c-5743-80cb-8777a4e83e30,article,News,World,"['Restaurants', 'Coronavirus (2019-nCoV)', 'Vaccination Proof and Immunization Records', 'Quarantines']",,370,Foreign
U.S. Picks Up Another Win and Turns Focus to Canada,2022-01-28,nyt://article/945715f2-e5cc-57be-b52a-737de46b9120,article,News,Sports,"['Soccer', 'World Cup 2022 (Soccer)']",7,726,Sports
The New York Times Presents: 'To Live and Die in Alabama',2022-01-28,nyt://video/66afd19d-eeeb-5067-84ed-acbf6a6effdd,multimedia,Video,The New York Times Presents,"['Capital Punishment', 'Murders, Attempted Murders and Homicides', 'Attacks on Police', 'Jury System']",,0,
Like Many a Lemon,2022-01-28,nyt://article/1d2b3ee2-c261-5d55-b7de-45bed68f77f9,article,News,Crosswords & Games,['Crossword Puzzles'],,899,Games
Variety: Acrostic,2022-01-28,nyt://article/426d4037-862e-53d6-bd60-b1c1471a92fc,article,News,Crosswords & Games,['Cooking and Cookbooks'],,245,Games
"New York Could Get Less Than Two Inches of Snow, or More Than a Foot. See the Odds Near You.",2022-01-28,nyt://interactive/aca7e5f5-95bd-574b-a81a-59607f0be32a,multimedia,Interactive Feature,The Upshot,['Snow and Snowstorms'],,0,The Upshot
A Marker Honoring Jackie Robinson Was Defaced. M.L.B. Helped Replace It.,2022-01-28,nyt://article/74a858bf-427e-5e18-8368-6e054a31beb4,article,News,Sports,"['Monuments and Memorials (Structures)', 'Historic Buildings and Sites', 'Vandalism', 'Black People', 'Blacks', 'Discrimination', 'Baseball']",9,1465,Sports
"Let’s Talk Tennis, and Politics",2022-01-28,nyt://article/292657db-c146-5ea0-952a-44d8d61ca673,article,News,World,"['Australian Open (Tennis)', 'Tennis']",,1884,Foreign
"For Them, It Was Love and Baseball",2022-01-28,nyt://article/256a8a2c-5977-5068-9175-9ac1e4c3dc82,article,News,Style,['Weddings and Engagements'],13,701,Styles
Holding on Through Tragedy After Tragedy,2022-01-28,nyt://article/3dd017c3-e9a6-59db-ba05-feeb0b164d54,article,News,Style,['Weddings and Engagements'],12,609,Styles
A Company Bus Ride Set Their Romance in Motion,2022-01-28,nyt://article/838459fd-122e-5ee0-ab16-930cf962e385,article,News,Fashion & Style,['Weddings and Engagements'],13,681,Styles
What He Hadn’t Told Me,2022-01-28,nyt://article/1aab2b9c-38c6-5879-a6c4-b41b1f98e084,article,News,Style,['Dating and Relationships'],6,1584,Styles
A Broadway Couple Says ‘I Do’ to Great Applause,2022-01-28,nyt://article/0b33aa3f-a118-5631-aba0-2f04f5826a79,article,News,Style,['Weddings and Engagements'],12,1623,Styles
"In Standoff With Putin, Biden Makes Sure European Allies Are With Him",2022-01-28,nyt://article/086f6d28-1ece-50b2-8164-80a715ce7e71,article,News,World,"['United States International Relations', 'Defense and Military Forces', 'War and Armed Conflicts']",8,1587,Foreign
N.F.L. Players Wear Their Hearts Under Their Uniforms,2022-01-28,nyt://article/682dc493-42c3-553b-aaf7-767b8e8bc228,article,News,Sports,"['Football', 'Content Type: Personal Profile', 'T-Shirts (Apparel)', 'Fashion and Apparel', 'Uniforms']",28,1045,Sports
The Shadow of a Bribery Investigation,2022-01-28,nyt://article/7fa1674e-766a-5903-91a6-6001c2e69a3f,article,briefing,New York,"['Gifts to Public Officials', 'Conflicts of Interest', 'Politics and Government', 'Criminal Justice', 'Ethics and Official Misconduct']",,1505,Metro
"Quotation of the Day: If G.D.P. Is Up, Why Do VotersFeel So Down?",2022-01-28,nyt://article/6fbad8f9-18cc-56c6-9105-966de4ec2fc7,article,Quote,Today’s Paper,[],3,38,Summary
"Corrections: Jan. 28, 2022",2022-01-28,nyt://article/ea19c21d-753b-59b9-adb4-4adc0f20cb38,article,Correction,Corrections,[],19,298,Corrections
A Cooks Tour: 3 Picture Books About Famous Foodies,2022-01-28,nyt://article/0ff46291-5ab6-5404-b837-6bd68ade8351,article,Review,Books,"['Books and Literature', 'Children and Childhood', 'Chefs', 'genre-books-childrens']",18,1131,BookReview
Your Friday Briefing,2022-01-28,nyt://article/73e345f8-db58-5046-9bf9-0142525ff701,article,briefing,Briefing,[],,1524,NYTNow
Fiery North Korean Defector Charged Under New Propaganda Law,2022-01-28,nyt://article/2100d2b9-c183-5862-8ee9-bc38283cf66f,article,News,World,"['Defectors (Political)', 'Freedom of Speech and Expression', 'Human Rights and Human Rights Violations', 'Propaganda', 'International Relations']",10,1073,Foreign
Putin Is Caught in a Trap of His Own Making,2022-01-28,nyt://article/134ab46d-0caa-5eef-89cc-f88ecba0ceca,article,Op-Ed,Opinion,"['United States International Relations', 'War and Armed Conflicts', 'Defense and Military Forces', 'United States Defense and Military Forces']",20,1052,OpEd
Word of the Day: fracas,2022-01-28,nyt://article/c7d39fce-3823-5571-a3af-fc905e7f5346,article,News,The Learning Network,[],,295,Learning
Late Night Supports Biden’s Supreme Court Strategy,2022-01-28,nyt://article/3e7549a7-dbc0-516a-833a-48cb0148ac2d,article,News,Arts,['Television'],,512,Culture
Rafael Nadal and Daniil Medvedev Will Meet in Australian Open Final,2022-01-28,nyt://article/5ba8050b-6c33-5a09-95b1-3cba9c5c938f,article,News,Sports,"['Tennis', 'Australian Open (Tennis)']",8,1413,Sports
Yves Saint Laurent Takes Paris,2022-01-28,nyt://article/b42a9269-52a0-5b16-bf16-e3211d06d550,article,News,Style,"['Art', 'Dresses', 'Museums', 'Couture (Fashion)', 'your-feed-fashion']",,1284,Styles
Local Celebrities,2022-01-28,nyt://article/9a2cae79-308e-5b5b-9d0c-bff17366a916,article,News,The Learning Network,[],,165,Learning
Spelling Bee Forum,2022-01-28,nyt://article/ff68ab88-7ba2-50af-ad0a-ca622b5051a2,article,News,Crosswords & Games,[],,220,Games
Where Is Jeffrey Epstein’s Money Going?,2022-01-28,nyt://article/3fa1b706-c4d5-59e2-a5de-22423b1172ca,article,News,Business Day,"['Wills and Estates', 'Suits and Litigation (Civil)', 'Compensation for Damages (Law)', 'High Net Worth Individuals', 'Sex Crimes', 'Human Trafficking', 'Prostitution', 'Child Abuse and Neglect']",3,1319,Business
"For Olympic Sponsors, ‘China Is an Exception’",2022-01-28,nyt://article/1f54831e-11d6-5cb4-bc9c-b8fdaae273d0,article,News,Business Day,"['Olympic Games (2022)', 'Advertising and Marketing', 'Human Rights and Human Rights Violations', 'Boycotts', 'Politics and Government', 'Corporations']",1,1384,Business
Trading Excess for Intimacy,2022-01-28,nyt://article/c52e851f-6a43-5df2-bbac-e15ed74f136d,article,News,Style,"['Fashion and Apparel', 'Dresses', 'Models (Professional)', 'Couture (Fashion)', 'your-feed-fashion']",,861,Styles
Russia dismissed a U.N. Security Council meeting as an American P.R. stunt.,2022-01-28,nyt://article/34dd181c-b208-5ce7-ab7e-1ae6e1289c5f,article,News,World,['War and Armed Conflicts'],,692,Foreign
"The world surpasses 10 billion vaccine doses administered, but gaps persist in who gets the shots.",2022-01-28,nyt://article/7a491e2c-5632-5988-9db2-c916933d59e3,article,News,World,"['Coronavirus Omicron Variant', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",,661,Foreign
5 Things to Do This Weekend,2022-01-28,nyt://interactive/da0c253f-de45-5380-ab28-6c8637f0e497,multimedia,Interactive Feature,Arts,['Science Fiction'],,0,Arts
New in Paperback: ‘Let the Lord Sort Them’ and ‘The Five Wounds’,2022-01-28,nyt://article/6fe0fa4f-eabb-50b0-883b-bab1ca4ee94e,article,List,Books,['Books and Literature'],20,376,BookReview
"The Lives of Black Women, at Home and Abroad",2022-01-28,nyt://article/1e572db7-c815-5c98-b6e3-463a4a03dcc8,article,News,Books,['Books and Literature'],22,1134,BookReview
"The New York Times News Quiz, January 28, 2022",2022-01-28,nyt://interactive/82cc0918-cc6f-59b8-a62b-03ca05f4e3c0,multimedia,Interactive Feature,Briefing,[],,0,Briefing
How Diverse Is Your School?,2022-01-28,nyt://article/5215612b-6057-56a1-bc44-2f2f511ac8cd,article,News,The Learning Network,[],,1184,Learning
Fish Sauce Is Good for Just About Everything,2022-01-28,nyt://article/53dc45ed-25df-5e64-92db-52c3a2ace0c4,article,News,Magazine,"['Cooking and Cookbooks', 'Seafood', 'Recipes']",20,737,Magazine
Lesson of the Day: ‘How to Draw a Feeling’,2022-01-28,nyt://article/833b297e-2100-55e1-8ee2-b9fb94853a44,article,News,The Learning Network,[],,644,Learning
A Palpably Seductive Search for a Grimoire of Sex Magic,2022-01-28,nyt://article/545589b1-b00d-5dc8-bd04-9a77a6c67918,article,News,Books,['Books and Literature'],,757,BookReview
Molly Young Is Thinking About Buying a Wheelbarrow,2022-01-28,nyt://article/a9a84267-f4d5-580a-b5d4-9c2af14858e7,article,News,Times Insider,"['Books and Literature', 'News and News Media', 'Content Type: Personal Profile']",2,888,Summary
Why Would a Marine Call Himself a ‘Racketeer for Capitalism’?,2022-01-28,nyt://article/614a077c-dd2f-5f5c-85cb-b6eac5e55246,article,Op-Ed,Opinion,"['United States Defense and Military Forces', 'United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', ""Coups D'Etat and Attempted Coups D'Etat""]",,1382,OpEd
How a Mathematician Spends His Sundays,2022-01-28,nyt://article/28c50114-f495-5ef9-8390-186f2c8dc561,article,News,New York,"['Mathematics', 'Museums', 'Content Type: Personal Profile']",2,896,Metropolitan
Reawakening the Antichrist (and Other Lost Opera Gems),2022-01-28,nyt://article/a11641bf-87f3-500f-a22c-cc1746c161ae,article,News,Arts,['Opera'],8,1267,Arts&Leisure
"To Get the Most From Social Security, Log On",2022-01-28,nyt://article/36868ede-0680-5904-b410-fe4c47779561,article,News,Business Day,"['Social Security (US)', 'Content Type: Service', 'Taxation', 'Retirement', 'Computers and the Internet', 'Financial Planners', 'Personal Finances']",8,1460,SundayBusiness
Watch the Throne: How Joel Coen Came to Make ‘The Tragedy of Macbeth’,2022-01-28,nyt://article/b2564abe-8564-5fc5-bee1-7a9fd3492b3e,article,News,Movies,"['Movies', 'Content Type: Personal Profile']",,1963,Arts&Leisure
"I Ditched My Smart Watch, and I Don’t Regret It",2022-01-28,nyt://article/e819ffd3-56fc-54b8-bd79-deabe72ac550,article,Op-Ed,Opinion,"['Wearable Computing', 'Exercise', 'Mobile Applications', 'Anxiety and Stress', 'Addiction (Psychology)']",21,1357,OpEd
Let Kids Take Their Masks Off After the Omicron Surge,2022-01-28,nyt://article/0aa4c8cc-4afa-5387-a11f-ea7e25a8bd2b,article,Op-Ed,Opinion,"['Masks', 'Education (K-12)', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Children and Childhood']",20,1005,OpEd
Lori Lightfoot Promised to Change Chicago. Crises Keep Piling Up.,2022-01-28,nyt://article/1c19a77d-ee00-550f-9718-c6b8f7610da5,article,News,U.S.,"['Mayors', 'Politics and Government', 'Content Type: Personal Profile', 'Organized Labor', 'Teachers and School Employees', 'Police', 'Coronavirus (2019-nCoV)']",1,1596,National
We Syrians Are Not Surprised by This Betrayal,2022-01-28,nyt://article/7a37aaed-485b-5697-936c-eaf9214eee50,article,Op-Ed,Opinion,"['United States International Relations', 'War Crimes, Genocide and Crimes Against Humanity', 'Human Rights and Human Rights Violations']",2,1237,OpEd
The Mayor’s Crime Plan Is Loathed by Liberals. But It Might Work.,2022-01-28,nyt://article/0ad88265-84b4-53a8-977b-2c5f0f582576,article,News,New York,"['Police Reform', 'Gun Control', 'Attacks on Police', 'Crime and Criminals']",3,1097,Metropolitan
Alarming Levels of Mercury Are Found in Old Growth Amazon Forest,2022-01-28,nyt://article/3db932d3-7a72-5ea9-beef-93ca23f63107,article,News,Climate,"['Mercury (Metal)', 'Hazardous and Toxic Substances', 'Gold', 'Mines and Mining', 'Biodiversity', 'Forests and Forestry', 'Research']",11,911,Climate
We Still Can’t See American Slavery for What It Was,2022-01-28,nyt://article/391e31ca-548c-5bc9-a462-4b208ab01ba8,article,Op-Ed,Opinion,"['Slavery (Historical)', 'Black People', 'Blacks', 'Research', 'Genealogy', 'Archives and Records']",6,4187,OpEd
How Prabal Gurung Plans to Fall in Love This Year,2022-01-28,nyt://article/3b52685e-37e8-51a0-ba1b-403884a3930d,article,News,Style,"['Philanthropy', 'Parties (Social)']",11,1185,Styles
Will There Be Mardi Gras?,2022-01-28,nyt://article/0324eaea-0b03-5f45-a29a-00b1aba3a9d3,article,News,Travel,"['Coronavirus Omicron Variant', 'Travel and Vacations', 'Spring (Season)', 'Super Bowl', 'Parades', 'South by Southwest Music and Media Conference', 'Festivals']",,1749,Travel
Two Simple Tricks That Help Owls Stay in Their New Homes,2022-01-28,nyt://article/253c988c-16eb-5b39-b58d-4d9b07fed092,article,News,Science,"['Owls', 'Conservation of Resources', 'Animal Behavior', 'Endangered and Extinct Species', 'Research', 'your-feed-science', 'your-feed-animals']",,689,Science
The Battle for the World’s Most Powerful Cyberweapon,2022-01-28,nyt://article/2aeab53d-67d8-5a54-85b0-fd04ea0b96e2,article,News,Magazine,"['Cyberwarfare and Defense', 'Espionage and Intelligence Services', 'Surveillance of Citizens by Government', 'International Relations', 'Defense and Military Forces', 'Arms Trade', 'Government Contracts and Procurement', 'Human Rights and Human Rights Violations', 'Privacy', 'Wireless Communications', 'Smartphones', 'United States Defense and Military Forces']",36,7244,Magazine
Tonga’s Proud Diaspora Confronts Daunting Challenge of Disaster Response,2022-01-28,nyt://article/aa81c389-15f7-5a5c-bc53-353a9f82e983,article,News,World,"['Remittances', 'Volcanoes', 'Supply Chain']",11,1057,Foreign
16 Men Died in New York City Jails Last Year. Who Were They?,2022-01-28,nyt://article/d94dfed9-8de3-55bd-b2a7-1b845ba7a440,article,News,New York,"['Prisons and Prisoners', 'Deaths (Fatalities)', 'Murders, Attempted Murders and Homicides', 'Assaults', 'Suicides and Suicide Attempts', 'Coronavirus (2019-nCoV)']",1,1989,Metropolitan
"After 600 Years, Swiss City at Last Has a Woman on Night Watch",2022-01-28,nyt://article/c98e4150-6fd6-5143-989a-dc34bc552992,article,News,World,"['Content Type: Personal Profile', ""Women's Rights"", 'Careers and Professions', 'Labor and Jobs', 'Women and Girls', 'Discrimination']",4,1131,Foreign
Cass Gilbert’s Abandoned Train Stations,2022-01-28,nyt://slideshow/d0ed5082-44e7-5008-91d4-9f59661d888a,multimedia,Slideshow,Real Estate,"['Real Estate and Housing (Residential)', 'Historic Buildings and Sites', 'Area Planning and Renewal', 'Infrastructure (Public Works)', 'Stations and Terminals (Passenger)', 'Public-Private Sector Cooperation', 'Railroads']",,0,Real Estate
